"ID","NAME","DESCRIPTION","PRODUCT_ID","PRODUCT_NAME","BLEND_RECIPE_ID","BLEND_RECIPE_NAME","IS_BASE_BLEND_ELIGIBLE","BLEND_FLUID_TYPE_ID","BLEND_FLUID_TYPE_NAME","IS_ADDITIVE_ELIGIBLE","ADDITIVE_TYPE_ID","ADDITIVE_TYPE_NAME","SPECIFIC_GRAVITY","MIX_WATER","YIELD","DENSITY","IS_THIXOTROPIC","BAGSIZE","AERCODE","VERSION","LAST_MODIFIED_USER_ID","LAST_MODIFIED_USER_NAME","LAST_MODIFIED_DATE_TIME","LAST_OPERATION_TYPE","EFFECTIVE_START_DATE_TIME","EFFECTIVE_END_DATE_TIME","BLEND_PRI_CAT_ID","BLEND_PRI_CAT_NAME"
"308","Bio-Clear 2000","","308","Bio-Clear 2000","","","0","","","1","257","Bio-Clear 2000","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6170000","1","2017/9/28 18:10:47.6170000","9999/12/31 23:59:59.9970000","",""
"309","Breaker-F","","309","Breaker-F","","","0","","","1","30","Breaker - F","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6300000","1","2017/9/28 18:10:47.6300000","9999/12/31 23:59:59.9970000","",""
"310","Breaker-O","","310","Breaker-O","","","0","","","1","139","Breaker - O","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6430000","1","2017/9/28 18:10:47.6430000","9999/12/31 23:59:59.9970000","",""
"311","Buffer F","","311","Buffer F","","","0","","","1","258","Buffer F","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6500000","1","2017/9/28 18:10:47.6500000","9999/12/31 23:59:59.9970000","",""
"312","BX-1LB","","312","BX-1LB","","","0","","","1","259","BX-1LB","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6600000","1","2017/9/28 18:10:47.6600000","9999/12/31 23:59:59.9970000","",""
"313","CaCO3","","313","CaCO3","","","0","","","1","31","CaCO3","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6700000","1","2017/9/28 18:10:47.6700000","9999/12/31 23:59:59.9970000","",""
"314","CAS-1","","314","CAS-1","","","0","","","1","260","CAS-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6770000","1","2017/9/28 18:10:47.6770000","9999/12/31 23:59:59.9970000","",""
"315","CDF-3L","","315","CDF-3L","","","0","","","1","166","CDF-3L","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.6870000","1","2017/9/28 18:10:47.6870000","9999/12/31 23:59:59.9970000","",""
"316","CDM-10","","316","CDM-10","","","0","","","1","202","CDM-10","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7030000","1","2017/9/28 18:10:47.7030000","9999/12/31 23:59:59.9970000","",""
"317","CFL-14","","317","CFL-14","","","0","","","1","261","CFL-14","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7100000","1","2017/9/28 18:10:47.7100000","9999/12/31 23:59:59.9970000","",""
"318","CFL-2","","318","CFL-2","","","0","","","1","36","CFL-2","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7200000","1","2017/9/28 18:10:47.7170000","9999/12/31 23:59:59.9970000","",""
"319","D-2","","319","D-2","","","0","","","1","43","D-2","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7270000","1","2017/9/28 18:10:47.7270000","9999/12/31 23:59:59.9970000","",""
"320","D-4","","320","D-4","","","0","","","1","44","D-4","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7370000","1","2017/9/28 18:10:47.7370000","9999/12/31 23:59:59.9970000","",""
"321","DA-1","","321","DA-1","","","0","","","1","222","DA-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7570000","1","2017/9/28 18:10:47.7570000","9999/12/31 23:59:59.9970000","",""
"322","DF-1","","322","DF-1","","","0","","","1","165","DF-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7800000","1","2017/9/28 18:10:47.7800000","9999/12/31 23:59:59.9970000","",""
"323","DG-1","","323","DG-1","","","0","","","1","221","DG-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.7900000","1","2017/9/28 18:10:47.7900000","9999/12/31 23:59:59.9970000","",""
"324","EF-1","","324","EF-1","","","0","","","1","262","EF-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8000000","1","2017/9/28 18:10:47.8000000","9999/12/31 23:59:59.9970000","",""
"325","HSSW-1","","325","HSSW-1","","","0","","","1","263","HSSW-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8070000","1","2017/9/28 18:10:47.8070000","9999/12/31 23:59:59.9970000","",""
"326","HTAI-4","","326","HTAI-4","","","0","","","1","149","HTAI-4","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8170000","1","2017/9/28 18:10:47.8130000","9999/12/31 23:59:59.9970000","",""
"327","HTAI-6","","327","HTAI-6","","","0","","","1","264","HTAI-6","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8230000","1","2017/9/28 18:10:47.8230000","9999/12/31 23:59:59.9970000","",""
"328","HTAI-8","","328","HTAI-8","","","0","","","1","265","HTAI-8","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8330000","1","2017/9/28 18:10:47.8330000","9999/12/31 23:59:59.9970000","",""
"329","ICA-7","","329","ICA-7","","","0","","","1","66","ICA-7","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8400000","1","2017/9/28 18:10:47.8400000","9999/12/31 23:59:59.9970000","",""
"330","ICA-8","","330","ICA-8","","","0","","","1","133","ICA-8","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8500000","1","2017/9/28 18:10:47.8500000","9999/12/31 23:59:59.9970000","",""
"331","ICA-8C","","331","ICA-8C","","","0","","","1","134","ICA-8C","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8600000","1","2017/9/28 18:10:47.8600000","9999/12/31 23:59:59.9970000","",""
"332","IPG-4","","332","IPG-4","","","0","","","1","129","IPG-4","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8700000","1","2017/9/28 18:10:47.8670000","9999/12/31 23:59:59.9970000","",""
"333","ISA-1","","333","ISA-1","","","0","","","1","71","ISA-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8770000","1","2017/9/28 18:10:47.8770000","9999/12/31 23:59:59.9970000","",""
"334","LCF-6","","334","LCF-6","","","0","","","1","167","LCF-6","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8900000","1","2017/9/28 18:10:47.8870000","9999/12/31 23:59:59.9970000","",""
"335","LCG-12","","335","LCG-12","","","0","","","1","210","LCG-12","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.8970000","1","2017/9/28 18:10:47.8970000","9999/12/31 23:59:59.9970000","",""
"336","LCG-13","","336","LCG-13","","","0","","","1","266","LCG-13","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9070000","1","2017/9/28 18:10:47.9070000","9999/12/31 23:59:59.9970000","",""
"337","LCG-8","","337","LCG-8","","","0","","","1","209","LCG-8","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9170000","1","2017/9/28 18:10:47.9130000","9999/12/31 23:59:59.9970000","",""
"338","LCL-10","","338","LCL-10","","","0","","","1","237","LCL-10","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9230000","1","2017/9/28 18:10:47.9230000","9999/12/31 23:59:59.9970000","",""
"339","LCL-7","","339","LCL-7","","","0","","","1","179","LCL-7","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9330000","1","2017/9/28 18:10:47.9330000","9999/12/31 23:59:59.9970000","",""
"340","MCR-4","","340","MCR-4","","","0","","","1","217","MCR-4","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9430000","1","2017/9/28 18:10:47.9430000","9999/12/31 23:59:59.9970000","",""
"341","MS-1","","341","MS-1","","","0","","","1","82","MS-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9500000","1","2017/9/28 18:10:47.9500000","9999/12/31 23:59:59.9970000","",""
"342","NaCl","","342","NaCl (Rock Salt)","","","0","","","1","95","Rock Salt (NaCl)","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9600000","1","2017/9/28 18:10:47.9600000","9999/12/31 23:59:59.9970000","",""
"343","Napthalene Flakes","","343","Napthalene Flakes","","","0","","","1","86","Napthalene Flakes","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9730000","1","2017/9/28 18:10:47.9730000","9999/12/31 23:59:59.9970000","",""
"344","OWDA","","344","OWDA","","","0","","","1","89","OWDA","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9830000","1","2017/9/28 18:10:47.9830000","9999/12/31 23:59:59.9970000","",""
"345","S-101","","345","S-101","","","0","","","1","97","S-101","1.06","","","","0","","","1","0","","2018/9/28 18:10:47.9930000","1","2017/9/28 18:10:47.9930000","9999/12/31 23:59:59.9970000","",""
"346","SANJET Sand","","346","SANJET Sand","","","0","","","1","240","SANJET Sand","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0030000","1","2017/9/28 18:10:48.0030000","9999/12/31 23:59:59.9970000","",""
"347","SCC-1L","","347","SCC-1L","","","0","","","1","103","SCC-1L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0170000","1","2017/9/28 18:10:48.0170000","9999/12/31 23:59:59.9970000","",""
"348","SCC-2L","","348","SCC-2L","","","0","","","1","241","SCC-2L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0230000","1","2017/9/28 18:10:48.0230000","9999/12/31 23:59:59.9970000","",""
"349","SI-14W","","349","SI-14W","","","0","","","1","267","SI-14W","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0330000","1","2017/9/28 18:10:48.0330000","9999/12/31 23:59:59.9970000","",""
"350","SR-1","","350","SR-1","","","0","","","1","186","SR-1","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0400000","1","2017/9/28 18:10:48.0400000","9999/12/31 23:59:59.9970000","",""
"351","SSCI","","351","SSCI","","","0","","","1","155","SSCI","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0500000","1","2017/9/28 18:10:48.0500000","9999/12/31 23:59:59.9970000","",""
"352","SSL-2","","352","SSL -2","","","0","","","1","268","SSL-2","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0570000","1","2017/9/28 18:10:48.0570000","9999/12/31 23:59:59.9970000","",""
"353","StimSol 200","","353","StimSol 200","","","0","","","1","156","StimSol 200","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.0830000","1","2017/9/28 18:10:48.0830000","9999/12/31 23:59:59.9970000","",""
"354","Stim-Wett Max I","","354","Stim-Wett Max I","","","0","","","1","157","Stim-Wett Max I","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.1100000","1","2017/9/28 18:10:48.1100000","9999/12/31 23:59:59.9970000","",""
"355","Stim-Wett Max II","","355","Stim-Wett Max II","","","0","","","1","158","Stim-Wett Max II","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.1670000","1","2017/9/28 18:10:48.1670000","9999/12/31 23:59:59.9970000","",""
"356","Stim-Wett Max III","","356","Stim-Wett Max III","","","0","","","1","159","Stim-Wett Max III","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.2730000","1","2017/9/28 18:10:48.2730000","9999/12/31 23:59:59.9970000","",""
"357","Sugar","","357","Sugar","","","0","","","1","211","Sugar","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3000000","1","2017/9/28 18:10:48.3000000","9999/12/31 23:59:59.9970000","",""
"358","Toluene","","358","Toluene","","","0","","","1","115","Toluene","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3100000","1","2017/9/28 18:10:48.3100000","9999/12/31 23:59:59.9970000","",""
"359","WG-1L","","359","WG-1L","","","0","","","1","121","WG-1L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3230000","1","2017/9/28 18:10:48.3230000","9999/12/31 23:59:59.9970000","",""
"360","WG-2BL","","360","WG-2BL","","","0","","","1","248","WG-2BL","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3330000","1","2017/9/28 18:10:48.3330000","9999/12/31 23:59:59.9970000","",""
"361","WG-3L","","361","WG-3L","","","0","","","1","131","WG-3L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3430000","1","2017/9/28 18:10:48.3430000","9999/12/31 23:59:59.9970000","",""
"362","WG-4P","","362","WG-4P","","","0","","","1","191","WG-4P","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3500000","1","2017/9/28 18:10:48.3500000","9999/12/31 23:59:59.9970000","",""
"363","WG-6P","","363","WG-6P","","","0","","","1","269","WG-6P","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3600000","1","2017/9/28 18:10:48.3600000","9999/12/31 23:59:59.9970000","",""
"364","WG-6ZL","","364","WG-6ZL","","","0","","","1","270","WG-6ZL","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3700000","1","2017/9/28 18:10:48.3700000","9999/12/31 23:59:59.9970000","",""
"365","WWS-1L","","365","WWS-1L","","","0","","","1","246","WWS-1L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3770000","1","2017/9/28 18:10:48.3770000","9999/12/31 23:59:59.9970000","",""
"366","WWS-2L","","366","WWS-2L","","","0","","","1","177","WWS-2L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3870000","1","2017/9/28 18:10:48.3870000","9999/12/31 23:59:59.9970000","",""
"367","WWS-3L","","367","WWS-3L","","","0","","","1","192","WWS-3L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.3970000","1","2017/9/28 18:10:48.3970000","9999/12/31 23:59:59.9970000","",""
"368","WWS-4L","","368","WWS-4L","","","0","","","1","247","WWS-4L","1.06","","","","0","","","1","0","","2018/9/28 18:10:48.4070000","1","2017/9/28 18:10:48.4070000","9999/12/31 23:59:59.9970000","",""
"369","SURFACEmix PRO ED","","372","SURFACEmix PRO ED","202","SURFACEmix PRO ED","1","275","SURFACEmix PRO ED","0","","","3.077","","0.964","1700","1","","3","1","0","","2018/9/28 18:10:48.4130000","1","2017/9/28 18:10:48.4130000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"370","SURFACEmix PRO ED + Additives","","373","SURFACEmix PRO ED + Additives","203","SURFACEmix PRO ED + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.4230000","1","2017/9/28 18:10:48.4230000","9999/12/31 23:59:59.9970000","",""
"371","SURFACEmix PRO RD","","374","SURFACEmix PRO RD","204","SURFACEmix PRO RD","1","276","SURFACEmix PRO RD","0","","","3.031","","0.957","1700","1","","3","1","0","","2018/9/28 18:10:48.4370000","1","2017/9/28 18:10:48.4370000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"372","SURFACEmix PRO RD + Additives","","375","SURFACEmix PRO RD + Additives","205","SURFACEmix PRO RD + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.4470000","1","2017/9/28 18:10:48.4470000","9999/12/31 23:59:59.9970000","",""
"373","SURFACEmix PRO GP","","376","SURFACEmix PRO GP","206","SURFACEmix PRO GP","1","277","SURFACEmix PRO GP","0","","","3.031","","0.957","1700","1","","3","1","0","","2018/9/28 18:10:48.4570000","1","2017/9/28 18:10:48.4530000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"374","SURFACEmix PRO GP + Additives","","377","SURFACEmix PRO GP + Additives","207","SURFACEmix PRO GP + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.4630000","1","2017/9/28 18:10:48.4630000","9999/12/31 23:59:59.9970000","",""
"375","SURFACEmix PRO FJ","","378","SURFACEmix PRO FJ","208","SURFACEmix PRO FJ","1","278","SURFACEmix PRO FJ","0","","","3.136","","0.973","1700","1","","3","1","0","","2018/9/28 18:10:48.4730000","1","2017/9/28 18:10:48.4730000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"376","SURFACEmix PRO FJ + Additives","","379","SURFACEmix PRO FJ + Additives","209","SURFACEmix PRO FJ + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.4830000","1","2017/9/28 18:10:48.4800000","9999/12/31 23:59:59.9970000","",""
"377","SURFACEmix LW PRO ED","","380","SURFACEmix LW PRO ED","210","SURFACEmix LW PRO ED","1","279","SURFACEmix LW PRO ED","0","","","2.785","","1.165","1550","1","","3","1","0","","2018/9/28 18:10:48.4900000","1","2017/9/28 18:10:48.4900000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"378","SURFACEmix LW PRO ED + Additives","","381","SURFACEmix LW PRO ED + Additives","211","SURFACEmix LW PRO ED + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5000000","1","2017/9/28 18:10:48.5000000","9999/12/31 23:59:59.9970000","",""
"379","SURFACEmix LW PRO GP","","382","SURFACEmix LW PRO GP","212","SURFACEmix LW PRO GP","1","280","SURFACEmix LW PRO GP","0","","","2.79","","1.166","1550","1","","3","1","0","","2018/9/28 18:10:48.5100000","1","2017/9/28 18:10:48.5100000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"380","SURFACEmix LW PRO GP + Additives","","383","SURFACEmix LW PRO GP + Additives","213","SURFACEmix LW PRO GP + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5200000","1","2017/9/28 18:10:48.5200000","9999/12/31 23:59:59.9970000","",""
"381","SURFACEmix LW PRO RD","","384","SURFACEmix LW PRO RD","214","SURFACEmix LW PRO RD","1","281","SURFACEmix LW PRO RD","0","","","2.785","","1.165","1550","1","","3","1","0","","2018/9/28 18:10:48.5300000","1","2017/9/28 18:10:48.5300000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"382","SURFACEmix LW PRO RD + Additives","","385","SURFACEmix LW PRO RD + Additives","215","SURFACEmix LW PRO RD + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5400000","1","2017/9/28 18:10:48.5400000","9999/12/31 23:59:59.9970000","",""
"383","Fresh Water + Additives","","386","Fresh Water + Additives","222","Fresh Water + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5500000","1","2017/9/28 18:10:48.5500000","9999/12/31 23:59:59.9970000","",""
"384","Base Oil + Additives","","387","Base Oil + Additives","223","Base Oil + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5600000","1","2017/9/28 18:10:48.5600000","9999/12/31 23:59:59.9970000","",""
"385","WELLBLOCK 'T' + Additives","","388","WELLBLOCK 'T' + Additives","224","WELLBLOCK 'T' + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5670000","1","2017/9/28 18:10:48.5670000","9999/12/31 23:59:59.9970000","",""
"386","BORAjel + Additives","","389","BORAjel + Additives","225","BORAjel + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5770000","1","2017/9/28 18:10:48.5770000","9999/12/31 23:59:59.9970000","",""
"387","One Part Spacer + Additives","","390","One Part Spacer + Additives","226","One Part Spacer + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.5870000","1","2017/9/28 18:10:48.5870000","9999/12/31 23:59:59.9970000","",""
"388","RP-20 + Additives","","391","RP-20 + Additives","227","RP-20 + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6000000","1","2017/9/28 18:10:48.6000000","9999/12/31 23:59:59.9970000","",""
"389","Wellseal + Additives","","392","Wellseal + Additives","228","Wellseal + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6100000","1","2017/9/28 18:10:48.6100000","9999/12/31 23:59:59.9970000","",""
"390","Wellseal G + Additives","","393","Wellseal G + Additives","229","Wellseal G + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6170000","1","2017/9/28 18:10:48.6170000","9999/12/31 23:59:59.9970000","",""
"391","Indicator Dye + Additives","","394","Indicator Dye + Additives","230","Indicator Dye + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6270000","1","2017/9/28 18:10:48.6270000","9999/12/31 23:59:59.9970000","",""
"392","Mud Flush + Additives","","395","Mud Flush + Additives","231","Mud Flush + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6330000","1","2017/9/28 18:10:48.6330000","9999/12/31 23:59:59.9970000","",""
"393","Invert Spacer + Additives","","396","Invert Spacer + Additives","232","Invert Spacer + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6430000","1","2017/9/28 18:10:48.6430000","9999/12/31 23:59:59.9970000","",""
"394","Water Wet Max + Additives","","397","Water Wet Max + Additives","233","Water Wet Max + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6570000","1","2017/9/28 18:10:48.6570000","9999/12/31 23:59:59.9970000","",""
"395","Visweep + Additives","","398","Visweep + Additives","234","Visweep + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.6630000","1","2017/9/28 18:10:48.6630000","9999/12/31 23:59:59.9970000","",""
"396","Sanjel Blended Acid Systems (S-BAS)","","399","Sanjel Blended Acid Systems (S-BAS)","","","0","","","1","271","Sanjel Blended Acid Systems (S-BAS)","","","","","0","","","1","0","","2018/9/28 18:10:48.6730000","1","2017/9/28 18:10:48.6730000","9999/12/31 23:59:59.9970000","",""
"397","Sanjel Blended Solvent (Bsolv)","","400","Sanjel Blended Solvent (Bsolv)","","","0","","","1","272","Sanjel Blended Solvent (Bsolv)","","","","","0","","","1","0","","2018/9/28 18:10:48.6900000","1","2017/9/28 18:10:48.6900000","9999/12/31 23:59:59.9970000","",""
"398","HCL 15%","","401","HCL 15%","","","1","66","15% HCl","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.7170000","1","2017/9/28 18:10:48.7170000","9999/12/31 23:59:59.9970000","4","Acid"
"399","HCL 15% + Additives","","401","HCL 15%","235","HCL 15% + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.7570000","1","2017/9/28 18:10:48.7570000","9999/12/31 23:59:59.9970000","",""
"400","SURFACEmix LW PRO LLD","","402","SURFACEmix LW PRO LLD","236","SURFACEmix LW PRO LLD","1","284","SURFACEmix LW PRO LLD","0","","","2.074","","1.146","1550","1","","3","1","0","","2018/9/28 18:10:48.8230000","1","2017/9/28 18:10:48.8230000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"401","SURFACEmix LW PRO LLD + Additives","","403","SURFACEmix LW PRO LLD + Additives","237","SURFACEmix LW PRO LLD + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.8570000","1","2017/9/28 18:10:48.8570000","9999/12/31 23:59:59.9970000","",""
"402","Scavenger","","404","Scavenger","","","1","247","Scavenger","0","","","1","","","","0","","","1","0","","2018/9/28 18:10:48.8800000","1","2017/9/28 18:10:48.8800000","9999/12/31 23:59:59.9970000","2","Preflush/Spacer/Displacement"
"403","SUPERLITEmix 1160 C","","405","SUPERLITEmix 1160 C","238","SUPERLITEmix 1160 C","1","285","SUPERLITEmix 1160 C","0","","","1.593","","1.862","1160","1","","42","1","0","","2018/9/28 18:10:48.9000000","1","2017/9/28 18:10:48.9000000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"404","SUPERLITEmix 1160 C + Additives","","406","SUPERLITEmix 1160 C + Additives","239","SUPERLITEmix 1160 C + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.9170000","1","2017/9/28 18:10:48.9130000","9999/12/31 23:59:59.9970000","",""
"405","CDM-4X","","407","CDM-4X","","","0","","","1","274","CDM-4X","1","","","","0","","","1","0","","2018/9/28 18:10:48.9230000","1","2017/9/28 18:10:48.9230000","9999/12/31 23:59:59.9970000","",""
"406","PRODUCTIONmix HZ","","408","PRODUCTIONmix HZ","240","PRODUCTIONmix HZ","1","286","PRODUCTIONmix HZ","0","","","2.47","","1.205","1464","0","","4","1","0","","2018/9/28 18:10:48.9370000","1","2017/9/28 18:10:48.9330000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"407","PRODUCTIONmix HZ + Additives","","409","PRODUCTIONmix HZ + Additives","241","PRODUCTIONmix HZ + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.9430000","1","2017/9/28 18:10:48.9430000","9999/12/31 23:59:59.9970000","",""
"408","Ciment Fondue EC","","410","Ciment Fondue EC","242","Ciment Fondue EC","1","287","Ciment Fondue EC","0","","","1.593","","1.862","1160","1","","42","1","0","","2018/9/28 18:10:48.9530000","1","2017/9/28 18:10:48.9530000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"409","Ciment Fondue EC + Additives","","411","Ciment Fondue EC + Additives","243","Ciment Fondue EC + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:48.9630000","1","2017/9/28 18:10:48.9630000","9999/12/31 23:59:59.9970000","",""
"410","GCA-2","","412","GCA-2","","","0","","","1","275","GCA-2","1","","","","0","","","1","0","","2018/9/28 18:10:48.9730000","1","2017/9/28 18:10:48.9730000","9999/12/31 23:59:59.9970000","",""
"411","LDP-C-0418","","413","LDP-C-0418","","","1","288","LDP-C-0418","0","","","2.19","","4.347","1125","0","","","1","0","","2018/9/28 18:10:48.9800000","1","2017/9/28 18:10:48.9800000","9999/12/31 23:59:59.9970000","2","Preflush/Spacer/Displacement"
"412","LDP-C-0518","","414","LDP-C-0518","","","0","","","1","276","LDP-C-0518","1","","","","0","","","1","0","","2018/9/28 18:10:48.9930000","1","2017/9/28 18:10:48.9930000","9999/12/31 23:59:59.9970000","",""
"413","Silica Density Control Additive","","415","Silica Density Control Additive","","","0","","","1","277","Silica Density Control Additive","1","","","","0","","","1","0","","2018/9/28 18:10:49.0070000","1","2017/9/28 18:10:49.0030000","9999/12/31 23:59:59.9970000","",""
"414","ACW-4","","416","ACW-4","","","0","","","1","12","ACW-4","1","","","","0","","","1","0","","2018/9/28 18:10:49.0170000","1","2017/9/28 18:10:49.0170000","9999/12/31 23:59:59.9970000","",""
"415","LDP-C-0718","","417","LDP-C-0718","","","0","","","1","278","LDP-C-0718","1","","","","0","","","1","0","","2018/9/28 18:10:49.0270000","1","2017/9/28 18:10:49.0270000","9999/12/31 23:59:59.9970000","",""
"416","LDP-C-0618","","418","LDP-C-0618","244","LDP-C-0618","1","289","LDP-C-0618","0","","","2.812","","1.895","1340","0","","42","1","0","","2018/9/28 18:10:49.0430000","1","2017/9/28 18:10:49.0430000","9999/12/31 23:59:59.9970000","1","Cementing Blend"
"417","LDP-C-0618 + Additives","","419","LDP-C-0618 + Additives","245","LDP-C-0618 + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:49.0530000","1","2017/9/28 18:10:49.0530000","9999/12/31 23:59:59.9970000","",""
"418","LDP-C-0418 + Additives","","420","LDP-C-0418 + Additives","246","LDP-C-0418 + Additives","0","","","0","","","","","","","0","","","1","0","","2018/9/28 18:10:49.0330000","1","2017/9/28 18:10:49.0330000","9999/12/31 23:59:59.9970000","",""
