"ID","ROOT_ID","PARENT_ID","BLEND_CHEMICAL_ID","AMOUNT","IS_BASE_BLEND","ADDITION_METHOD","ADDITIVE_BLEND_METHOD","UNIT_NAME","UNIT_ABBR","VERSION","LAST_MODIFIED_USER_ID","LAST_MODIFIED_USER_NAME","LAST_MODIFIED_DATE_TIME","LAST_OPERATION_TYPE","EFFECTIVE_START_DATE_TIME","EFFECTIVE_END_DATE_TIME","BLEND_CHEMICAL_NAME"
"421","183","183","53","182","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8030000","1","2017/9/28 18:10:54.8030000","9999/12/31 23:59:59.9970000","LCG-2"
"422","183","183","55","182","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8100000","1","2017/9/28 18:10:54.8100000","9999/12/31 23:59:59.9970000","LCG-5"
"423","183","183","48","272","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8170000","1","2017/9/28 18:10:54.8170000","9999/12/31 23:59:59.9970000","LCC-1"
"424","184","184","2","627","1","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8330000","1","2017/9/28 18:10:54.8300000","9999/12/31 23:59:59.9970000","Class C"
"425","184","184","30","271","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8430000","1","2017/9/28 18:10:54.8430000","9999/12/31 23:59:59.9970000","Densified Fume"
"426","184","184","13","102","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8630000","1","2017/9/28 18:10:54.8630000","9999/12/31 23:59:59.9970000","CDM-4"
"427","185","185","262","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.8800000","1","2017/9/28 18:10:54.8800000","9999/12/31 23:59:59.9970000","SUPERLITEmix 1160x"
"428","186","186","4","529","1","2","1","Percent","%","1","0","","2018/9/28 18:10:54.9170000","1","2017/9/28 18:10:54.9170000","9999/12/31 23:59:59.9970000","Intercem"
"429","186","186","35","210","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.9430000","1","2017/9/28 18:10:54.9430000","9999/12/31 23:59:59.9970000","Flyash"
"430","186","186","30","121","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.9770000","1","2017/9/28 18:10:54.9730000","9999/12/31 23:59:59.9970000","Densified Fume"
"431","186","186","13","140","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.0130000","1","2017/9/28 18:10:55.0130000","9999/12/31 23:59:59.9970000","CDM-4"
"432","187","187","264","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.0870000","1","2017/9/28 18:10:55.0870000","9999/12/31 23:59:59.9970000","SUPERLITEmix 1100x"
"433","188","188","4","622","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1000000","1","2017/9/28 18:10:55.1000000","9999/12/31 23:59:59.9970000","Intercem"
"434","188","188","72","309","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1070000","1","2017/9/28 18:10:55.1070000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"435","188","188","13","69","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1130000","1","2017/9/28 18:10:55.1130000","9999/12/31 23:59:59.9970000","CDM-4"
"436","189","189","266","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.1270000","1","2017/9/28 18:10:55.1270000","9999/12/31 23:59:59.9970000","LDP-C-0517"
"437","190","190","2","622","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1430000","1","2017/9/28 18:10:55.1430000","9999/12/31 23:59:59.9970000","Class C"
"438","190","190","72","306","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1500000","1","2017/9/28 18:10:55.1500000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"439","190","190","13","72","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1570000","1","2017/9/28 18:10:55.1570000","9999/12/31 23:59:59.9970000","CDM-4"
"440","191","191","268","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.1730000","1","2017/9/28 18:10:55.1700000","9999/12/31 23:59:59.9970000","THERMAmix SLW"
"441","192","192","2","569","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1830000","1","2017/9/28 18:10:55.1830000","9999/12/31 23:59:59.9970000","Class C"
"442","192","192","72","228","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1900000","1","2017/9/28 18:10:55.1900000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"443","192","192","35","172","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2000000","1","2017/9/28 18:10:55.1970000","9999/12/31 23:59:59.9970000","Flyash"
"444","192","192","67","23","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2030000","1","2017/9/28 18:10:55.2030000","9999/12/31 23:59:59.9970000","SCA-1"
"445","192","192","32","8","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2100000","1","2017/9/28 18:10:55.2100000","9999/12/31 23:59:59.9970000","EA-3"
"446","193","193","270","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.2230000","1","2017/9/28 18:10:55.2230000","9999/12/31 23:59:59.9970000","THERMAmix PRO"
"447","89","89","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8000000","1","2017/9/28 18:10:52.7970000","9999/12/31 23:59:59.9970000","CFR-2"
"448","194","194","2","491","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2400000","1","2017/9/28 18:10:55.2400000","9999/12/31 23:59:59.9970000","Class C"
"449","194","194","36","147","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2470000","1","2017/9/28 18:10:55.2470000","9999/12/31 23:59:59.9970000","Flyash (Sask)"
"450","194","194","273","327.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2530000","1","2017/9/28 18:10:55.2500000","9999/12/31 23:59:59.9970000","ECOmix"
"451","194","194","69","12","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2600000","1","2017/9/28 18:10:55.2600000","9999/12/31 23:59:59.9970000","SCA-6"
"452","194","194","68","21","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2630000","1","2017/9/28 18:10:55.2630000","9999/12/31 23:59:59.9970000","SCA-5"
"453","194","194","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2700000","1","2017/9/28 18:10:55.2700000","9999/12/31 23:59:59.9970000","CFR-2"
"454","195","195","274","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.2900000","1","2017/9/28 18:10:55.2870000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO SL (SK)"
"456","196","196","3","350","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.3100000","1","2017/9/28 18:10:55.3100000","9999/12/31 23:59:59.9970000","Class G"
"457","196","196","72","125","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.3200000","1","2017/9/28 18:10:55.3200000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"458","196","196","67","525","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.3300000","1","2017/9/28 18:10:55.3270000","9999/12/31 23:59:59.9970000","SCA-1"
"459","197","197","276","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.3430000","1","2017/9/28 18:10:55.3430000","9999/12/31 23:59:59.9970000","THERMAmix THX"
"460","198","198","2","930","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.3830000","1","2017/9/28 18:10:55.3830000","9999/12/31 23:59:59.9970000","Class C"
"461","198","198","67","56","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.3900000","1","2017/9/28 18:10:55.3900000","9999/12/31 23:59:59.9970000","SCA-1"
"462","198","198","20","5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.3970000","1","2017/9/28 18:10:55.3970000","9999/12/31 23:59:59.9970000","CFL-3"
"463","198","198","32","9","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4030000","1","2017/9/28 18:10:55.4000000","9999/12/31 23:59:59.9970000","EA-3"
"464","199","199","278","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.4200000","1","2017/9/28 18:10:55.4200000","9999/12/31 23:59:59.9970000","SURFACEmix THX"
"465","200","200","2","604","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4330000","1","2017/9/28 18:10:55.4330000","9999/12/31 23:59:59.9970000","Class C"
"466","200","200","35","204","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4400000","1","2017/9/28 18:10:55.4400000","9999/12/31 23:59:59.9970000","Flyash"
"467","200","200","30","88","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4470000","1","2017/9/28 18:10:55.4470000","9999/12/31 23:59:59.9970000","Densified Fume"
"468","200","200","13","104","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4570000","1","2017/9/28 18:10:55.4530000","9999/12/31 23:59:59.9970000","CDM-4"
"469","201","201","281","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.4700000","1","2017/9/28 18:10:55.4700000","9999/12/31 23:59:59.9970000","SUPERLITEmix PRO X"
"470","202","202","2","766","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4800000","1","2017/9/28 18:10:55.4800000","9999/12/31 23:59:59.9970000","Class C"
"471","202","202","273","230","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4870000","1","2017/9/28 18:10:55.4870000","9999/12/31 23:59:59.9970000","ECOmix"
"472","202","202","32","4","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.4930000","1","2017/9/28 18:10:55.4930000","9999/12/31 23:59:59.9970000","EA-3"
"473","203","203","369","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.5070000","1","2017/9/28 18:10:55.5070000","9999/12/31 23:59:59.9970000","SURFACEmix PRO ED"
"474","204","204","2","766","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.5230000","1","2017/9/28 18:10:55.5200000","9999/12/31 23:59:59.9970000","Class C"
"475","204","204","273","230","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.5300000","1","2017/9/28 18:10:55.5300000","9999/12/31 23:59:59.9970000","ECOmix"
"476","204","204","32","4","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.5370000","1","2017/9/28 18:10:55.5370000","9999/12/31 23:59:59.9970000","EA-3"
"477","205","205","371","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.5500000","1","2017/9/28 18:10:55.5500000","9999/12/31 23:59:59.9970000","SURFACEmix PRO RD"
"478","206","206","2","766","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.5630000","1","2017/9/28 18:10:55.5630000","9999/12/31 23:59:59.9970000","Class C"
"479","206","206","273","230","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.5700000","1","2017/9/28 18:10:55.5700000","9999/12/31 23:59:59.9970000","ECOmix"
"480","206","206","32","4","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.5770000","1","2017/9/28 18:10:55.5770000","9999/12/31 23:59:59.9970000","EA-3"
"481","207","207","373","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.5900000","1","2017/9/28 18:10:55.5900000","9999/12/31 23:59:59.9970000","SURFACEmix PRO GP"
"482","208","208","2","766","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6030000","1","2017/9/28 18:10:55.6030000","9999/12/31 23:59:59.9970000","Class C"
"483","208","208","273","230","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6100000","1","2017/9/28 18:10:55.6100000","9999/12/31 23:59:59.9970000","ECOmix"
"484","208","208","32","4","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6170000","1","2017/9/28 18:10:55.6170000","9999/12/31 23:59:59.9970000","EA-3"
"485","209","209","375","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.6330000","1","2017/9/28 18:10:55.6330000","9999/12/31 23:59:59.9970000","SURFACEmix PRO FJ"
"486","210","210","2","610.5","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6470000","1","2017/9/28 18:10:55.6470000","9999/12/31 23:59:59.9970000","Class C"
"487","210","210","35","115","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6530000","1","2017/9/28 18:10:55.6530000","9999/12/31 23:59:59.9970000","Flyash"
"488","210","210","69","13","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6600000","1","2017/9/28 18:10:55.6600000","9999/12/31 23:59:59.9970000","SCA-6"
"489","210","210","68","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6670000","1","2017/9/28 18:10:55.6670000","9999/12/31 23:59:59.9970000","SCA-5"
"490","210","210","273","250","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6730000","1","2017/9/28 18:10:55.6730000","9999/12/31 23:59:59.9970000","ECOmix"
"491","210","210","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.6830000","1","2017/9/28 18:10:55.6830000","9999/12/31 23:59:59.9970000","CFR-2"
"492","211","211","377","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.6930000","1","2017/9/28 18:10:55.6930000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO ED"
"493","212","212","2","610.5","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7100000","1","2017/9/28 18:10:55.7100000","9999/12/31 23:59:59.9970000","Class C"
"494","212","212","35","115","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7170000","1","2017/9/28 18:10:55.7170000","9999/12/31 23:59:59.9970000","Flyash"
"495","212","212","69","13","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7230000","1","2017/9/28 18:10:55.7230000","9999/12/31 23:59:59.9970000","SCA-6"
"496","212","212","68","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7300000","1","2017/9/28 18:10:55.7300000","9999/12/31 23:59:59.9970000","SCA-5"
"497","212","212","273","250","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7370000","1","2017/9/28 18:10:55.7330000","9999/12/31 23:59:59.9970000","ECOmix"
"498","212","212","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7430000","1","2017/9/28 18:10:55.7430000","9999/12/31 23:59:59.9970000","CFR-2"
"499","213","213","379","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.7570000","1","2017/9/28 18:10:55.7570000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO GP"
"500","214","214","2","610.5","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7700000","1","2017/9/28 18:10:55.7700000","9999/12/31 23:59:59.9970000","Class C"
"501","214","214","35","115","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7800000","1","2017/9/28 18:10:55.7770000","9999/12/31 23:59:59.9970000","Flyash"
"502","214","214","69","13","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7870000","1","2017/9/28 18:10:55.7870000","9999/12/31 23:59:59.9970000","SCA-6"
"503","214","214","68","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7930000","1","2017/9/28 18:10:55.7930000","9999/12/31 23:59:59.9970000","SCA-5"
"504","214","214","273","250","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.7970000","1","2017/9/28 18:10:55.7970000","9999/12/31 23:59:59.9970000","ECOmix"
"505","214","214","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8030000","1","2017/9/28 18:10:55.8030000","9999/12/31 23:59:59.9970000","CFR-2"
"506","215","215","381","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.8200000","1","2017/9/28 18:10:55.8170000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO RD"
"507","216","216","295","990","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8330000","1","2017/9/28 18:10:55.8330000","9999/12/31 23:59:59.9970000","Fresh Water"
"508","216","216","361","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8400000","1","2017/9/28 18:10:55.8370000","9999/12/31 23:59:59.9970000","WG-3L"
"509","217","217","295","940","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8570000","1","2017/9/28 18:10:55.8570000","9999/12/31 23:59:59.9970000","Fresh Water"
"510","217","217","361","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8630000","1","2017/9/28 18:10:55.8630000","9999/12/31 23:59:59.9970000","WG-3L"
"511","217","217","366","30","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8800000","1","2017/9/28 18:10:55.8800000","9999/12/31 23:59:59.9970000","WWS-2L"
"512","217","217","368","20","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.8930000","1","2017/9/28 18:10:55.8930000","9999/12/31 23:59:59.9970000","WWS-4L"
"513","218","218","295","980","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9100000","1","2017/9/28 18:10:55.9070000","9999/12/31 23:59:59.9970000","Fresh Water"
"514","218","218","361","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9270000","1","2017/9/28 18:10:55.9270000","9999/12/31 23:59:59.9970000","WG-3L"
"515","218","218","367","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9530000","1","2017/9/28 18:10:55.9530000","9999/12/31 23:59:59.9970000","WWS-3L"
"517","219","219","295","990","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9700000","1","2017/9/28 18:10:55.9700000","9999/12/31 23:59:59.9970000","Fresh Water"
"518","219","219","367","7","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9770000","1","2017/9/28 18:10:55.9770000","9999/12/31 23:59:59.9970000","WWS-3L"
"519","219","219","297","15","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9830000","1","2017/9/28 18:10:55.9830000","9999/12/31 23:59:59.9970000","SAPP"
"520","220","220","295","990","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.9970000","1","2017/9/28 18:10:55.9970000","9999/12/31 23:59:59.9970000","Fresh Water"
"521","220","220","69","50","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.0030000","1","2017/9/28 18:10:56.0030000","9999/12/31 23:59:59.9970000","SCA-6"
"522","221","221","295","800","1","2","1","Percent","%","1","0","","2018/9/28 18:10:56.0200000","1","2017/9/28 18:10:56.0200000","9999/12/31 23:59:59.9970000","Fresh Water"
"523","221","221","352","200","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.0270000","1","2017/9/28 18:10:56.0270000","9999/12/31 23:59:59.9970000","SSL-2"
"524","222","222","295","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.0400000","1","2017/9/28 18:10:56.0400000","9999/12/31 23:59:59.9970000","Fresh Water"
"525","223","223","296","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.0530000","1","2017/9/28 18:10:56.0530000","9999/12/31 23:59:59.9970000","Base Oil"
"526","224","224","294","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.0670000","1","2017/9/28 18:10:56.0670000","9999/12/31 23:59:59.9970000","WELLBLOCK 'T'"
"527","225","225","293","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.0830000","1","2017/9/28 18:10:56.0830000","9999/12/31 23:59:59.9970000","BORAjel"
"528","226","226","292","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1000000","1","2017/9/28 18:10:56.1000000","9999/12/31 23:59:59.9970000","One Part Spacer"
"529","227","227","291","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1170000","1","2017/9/28 18:10:56.1170000","9999/12/31 23:59:59.9970000","RP-20"
"530","228","228","290","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1330000","1","2017/9/28 18:10:56.1330000","9999/12/31 23:59:59.9970000","Wellseal"
"531","229","229","289","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1500000","1","2017/9/28 18:10:56.1500000","9999/12/31 23:59:59.9970000","Wellseal G"
"532","230","230","288","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1670000","1","2017/9/28 18:10:56.1630000","9999/12/31 23:59:59.9970000","Indicator Dye"
"533","231","231","287","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1800000","1","2017/9/28 18:10:56.1800000","9999/12/31 23:59:59.9970000","Mud Flush"
"534","232","232","286","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.1970000","1","2017/9/28 18:10:56.1970000","9999/12/31 23:59:59.9970000","Invert Spacer"
"535","233","233","285","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.2100000","1","2017/9/28 18:10:56.2100000","9999/12/31 23:59:59.9970000","Water Wet Max"
"536","234","234","284","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.2270000","1","2017/9/28 18:10:56.2270000","9999/12/31 23:59:59.9970000","Visweep"
"537","235","235","398","0","1","2","1","Cubic Meters","m3","1","0","","2018/9/28 18:10:56.2400000","1","2017/9/28 18:10:56.2400000","9999/12/31 23:59:59.9970000","HCL 15%"
"538","236","236","2","450","1","2","1","Percent","%","1","0","","2018/9/28 18:10:56.2600000","1","2017/9/28 18:10:56.2600000","9999/12/31 23:59:59.9970000","Class C"
"539","236","236","35","325","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.2670000","1","2017/9/28 18:10:56.2670000","9999/12/31 23:59:59.9970000","Flyash"
"540","236","236","69","15","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.2730000","1","2017/9/28 18:10:56.2730000","9999/12/31 23:59:59.9970000","SCA-6"
"541","236","236","68","10","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.2800000","1","2017/9/28 18:10:56.2800000","9999/12/31 23:59:59.9970000","SCA-5"
"542","236","236","1","200","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.2870000","1","2017/9/28 18:10:56.2870000","9999/12/31 23:59:59.9970000","Class A"
"543","237","237","400","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.3000000","1","2017/9/28 18:10:56.3000000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO LLD"
"544","238","238","2","627","1","2","1","Percent","%","1","0","","2018/9/28 18:10:56.3300000","1","2017/9/28 18:10:56.3300000","9999/12/31 23:59:59.9970000","Class C"
"545","238","238","30","271","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.3370000","1","2017/9/28 18:10:56.3370000","9999/12/31 23:59:59.9970000","Densified Fume"
"546","238","238","13","76","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.3430000","1","2017/9/28 18:10:56.3430000","9999/12/31 23:59:59.9970000","CDM-4"
"547","238","238","405","26","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.3500000","1","2017/9/28 18:10:56.3500000","9999/12/31 23:59:59.9970000","CDM-4X"
"548","239","239","403","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.3870000","1","2017/9/28 18:10:56.3870000","9999/12/31 23:59:59.9970000","SUPERLITEmix 1160 C"
"549","240","240","3","410","1","2","1","Percent","%","1","0","","2018/9/28 18:10:56.4670000","1","2017/9/28 18:10:56.4670000","9999/12/31 23:59:59.9970000","Class G"
"550","240","240","35","533","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.4730000","1","2017/9/28 18:10:56.4730000","9999/12/31 23:59:59.9970000","Flyash"
"551","240","240","41","57","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.4800000","1","2017/9/28 18:10:56.4800000","9999/12/31 23:59:59.9970000","GSS-1"
"552","241","241","406","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.4970000","1","2017/9/28 18:10:56.4930000","9999/12/31 23:59:59.9970000","PRODUCTIONmix HZ"
"553","242","242","29","833","1","2","1","Percent","%","1","0","","2018/9/28 18:10:56.5100000","1","2017/9/28 18:10:56.5100000","9999/12/31 23:59:59.9970000","Ciment Fondue"
"554","242","242","35","167","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.5170000","1","2017/9/28 18:10:56.5170000","9999/12/31 23:59:59.9970000","Flyash"
"555","243","243","408","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.5330000","1","2017/9/28 18:10:56.5330000","9999/12/31 23:59:59.9970000","Ciment Fondue EC"
"556","244","244","4","750","1","2","1","Percent","%","1","0","","2018/9/28 18:10:56.5470000","1","2017/9/28 18:10:56.5470000","9999/12/31 23:59:59.9970000","Intercem"
"557","244","244","30","210","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.5530000","1","2017/9/28 18:10:56.5530000","9999/12/31 23:59:59.9970000","Densified Fume"
"558","244","244","67","40","0","2","1","Percent","%","1","0","","2018/9/28 18:10:56.5600000","1","2017/9/28 18:10:56.5600000","9999/12/31 23:59:59.9970000","SCA-1"
"559","245","245","416","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:56.5770000","1","2017/9/28 18:10:56.5770000","9999/12/31 23:59:59.9970000","LDP-C-0618"
"560","246","246","411","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:49.0970000","1","2017/9/28 18:10:49.0970000","9999/12/31 23:59:59.9970000","LDP-C-0418"
