"ID","NAME","DESCRIPTION","INVENTORY_NUMBER","PRICE_CODE","VERSION","LAST_MODIFIED_USER_ID","LAST_MODIFIED_USER_NAME","LAST_MODIFIED_DATE_TIME","LAST_OPERATION_TYPE","EFFECTIVE_START_DATE_TIME","EFFECTIVE_END_DATE_TIME"
"281","THERMAmix THX + Additives","THERMAmix THX + Additives","","116124","1","0","","2018/9/28 18:10:41.0470000","1","2017/9/28 18:10:41.0470000","9999/12/31 23:59:59.9970000"
"282","SURFACEmix THX","SURFACEmix THX","","116133","1","0","","2018/9/28 18:10:41.0530000","1","2017/9/28 18:10:41.0530000","9999/12/31 23:59:59.9970000"
"283","SURFACEmix THX + Additives","SURFACEmix THX + Additives","","116134","1","0","","2018/9/28 18:10:41.0630000","1","2017/9/28 18:10:41.0600000","9999/12/31 23:59:59.9970000"
"284","Silica Flour - 325 Mesh","Silica Flour  - 325 Mesh","IIN023206","113295","1","0","","2018/9/28 18:10:41.0730000","1","2017/9/28 18:10:41.0700000","9999/12/31 23:59:59.9970000"
"285","SUPERLITEmix PRO X","SUPERLITEmix PRO X","","116449","1","0","","2018/9/28 18:10:41.0800000","1","2017/9/28 18:10:41.0800000","9999/12/31 23:59:59.9970000"
"286","SUPERLITEmix PRO X + Additives","SUPERLITEmix PRO X + Additives","","116450","1","0","","2018/9/28 18:10:41.0900000","1","2017/9/28 18:10:41.0870000","9999/12/31 23:59:59.9970000"
"287","Visweep","Visweep","","113180","1","0","","2018/9/28 18:10:41.1130000","1","2017/9/28 18:10:41.1030000","9999/12/31 23:59:59.9970000"
"288","Water Wet Max","Water Wet Max","","113181","1","0","","2018/9/28 18:10:41.1500000","1","2017/9/28 18:10:41.1400000","9999/12/31 23:59:59.9970000"
"289","Invert Spacer","Invert Spacer","","113190","1","0","","2018/9/28 18:10:41.2030000","1","2017/9/28 18:10:41.1870000","9999/12/31 23:59:59.9970000"
"290","Mud Flush","Mud Flush","","113195","1","0","","2018/9/28 18:10:41.2370000","1","2017/9/28 18:10:41.2370000","9999/12/31 23:59:59.9970000"
"291","Indicator Dye","Indicator Dye","","113197","1","0","","2018/9/28 18:10:41.2470000","1","2017/9/28 18:10:41.2430000","9999/12/31 23:59:59.9970000"
"292","Wellseal G","Wellseal G","","113204","1","0","","2018/9/28 18:10:41.2530000","1","2017/9/28 18:10:41.2530000","9999/12/31 23:59:59.9970000"
"293","Wellseal","Wellseal","","113205","1","0","","2018/9/28 18:10:41.2630000","1","2017/9/28 18:10:41.2600000","9999/12/31 23:59:59.9970000"
"294","RP-20 Cement Preflush","RP-20 Cement Preflush","","113217","1","0","","2018/9/28 18:10:41.2730000","1","2017/9/28 18:10:41.2700000","9999/12/31 23:59:59.9970000"
"295","One Part Spacer","One Part Spacer","","113424","1","0","","2018/9/28 18:10:41.2830000","1","2017/9/28 18:10:41.2800000","9999/12/31 23:59:59.9970000"
"296","BORAjel","BORAjel","","115005","1","0","","2018/9/28 18:10:41.2900000","1","2017/9/28 18:10:41.2900000","9999/12/31 23:59:59.9970000"
"297","WELLBLOCK 'T'","WELLBLOCK 'T'","","113298","1","0","","2018/9/28 18:10:41.3000000","1","2017/9/28 18:10:41.2970000","9999/12/31 23:59:59.9970000"
"298","SAPP","SAPP","IIN023193","113200","1","0","","2018/9/28 18:10:41.3070000","1","2017/9/28 18:10:41.3070000","9999/12/31 23:59:59.9970000"
"299","Fresh Water","Fresh Water","","","1","0","","2018/9/28 18:10:41.3170000","1","2017/9/28 18:10:41.3130000","9999/12/31 23:59:59.9970000"
"300","Base Oil","Base Oil","IIN023193","","1","0","","2018/9/28 18:10:41.3270000","1","2017/9/28 18:10:41.3230000","9999/12/31 23:59:59.9970000"
"301","AI-8","AI-8","IIN023008","114024","1","0","","2018/9/28 18:10:41.3630000","1","2017/9/28 18:10:41.3630000","9999/12/31 23:59:59.9970000"
"302","Aqueous Ammonia","Aqueous Ammonia","null","114182","1","0","","2018/9/28 18:10:41.3730000","1","2017/9/28 18:10:41.3700000","9999/12/31 23:59:59.9970000"
"303","ASA-3W","ASA-3W","IIN023014","114042","1","0","","2018/9/28 18:10:41.3970000","1","2017/9/28 18:10:41.3970000","9999/12/31 23:59:59.9970000"
"304","ASM-4","ASM-4","null","113415","1","0","","2018/9/28 18:10:41.4070000","1","2017/9/28 18:10:41.4030000","9999/12/31 23:59:59.9970000"
"305","ASM-6","ASM-6","IIN023132","114268","1","0","","2018/9/28 18:10:41.4170000","1","2017/9/28 18:10:41.4130000","9999/12/31 23:59:59.9970000"
"306","B-1008","B-1008","IIN023017","114202","1","0","","2018/9/28 18:10:41.4230000","1","2017/9/28 18:10:41.4200000","9999/12/31 23:59:59.9970000"
"307","BE-1","BE-1","null","114200","1","0","","2018/9/28 18:10:41.4300000","1","2017/9/28 18:10:41.4270000","9999/12/31 23:59:59.9970000"
"308","Bio-Clear 2000","Bio-Clear 2000","IIN054179","113449","1","0","","2018/9/28 18:10:41.4400000","1","2017/9/28 18:10:41.4370000","9999/12/31 23:59:59.9970000"
"309","Breaker-F","Breaker-F","IIN023033","114291","1","0","","2018/9/28 18:10:41.4500000","1","2017/9/28 18:10:41.4470000","9999/12/31 23:59:59.9970000"
"310","Breaker-O","Breaker-O","IIN023034","114295","1","0","","2018/9/28 18:10:41.4600000","1","2017/9/28 18:10:41.4570000","9999/12/31 23:59:59.9970000"
"311","Buffer F","Buffer F","null","114029","1","0","","2018/9/28 18:10:41.4670000","1","2017/9/28 18:10:41.4670000","9999/12/31 23:59:59.9970000"
"312","BX-1LB","BX-1LB","IIN023043","114369","1","0","","2018/9/28 18:10:41.4770000","1","2017/9/28 18:10:41.4770000","9999/12/31 23:59:59.9970000"
"313","CaCO3","CaCO3","null","114216","1","0","","2018/9/28 18:10:41.4870000","1","2017/9/28 18:10:41.4830000","9999/12/31 23:59:59.9970000"
"314","CAS-1","CAS-1","IIN023055","114050","1","0","","2018/9/28 18:10:41.4970000","1","2017/9/28 18:10:41.4930000","9999/12/31 23:59:59.9970000"
"315","CDF-3L","CDF-3L","IIN023085","113262","1","0","","2018/9/28 18:10:41.5070000","1","2017/9/28 18:10:41.5030000","9999/12/31 23:59:59.9970000"
"316","CDM-10","CDM-10","null","113421","1","0","","2018/9/28 18:10:41.5170000","1","2017/9/28 18:10:41.5130000","9999/12/31 23:59:59.9970000"
"317","CFL-14","CFL-14","null","113141","1","0","","2018/9/28 18:10:41.5370000","1","2017/9/28 18:10:41.5300000","9999/12/31 23:59:59.9970000"
"318","CFL-2","CFL-2","IIN023059","113131","1","0","","2018/9/28 18:10:41.5570000","1","2017/9/28 18:10:41.5570000","9999/12/31 23:59:59.9970000"
"319","D-2","D-2","IIN023082","114031","1","0","","2018/9/28 18:10:41.5670000","1","2017/9/28 18:10:41.5630000","9999/12/31 23:59:59.9970000"
"320","D-4","D-4","IIN023083","116008","1","0","","2018/9/28 18:10:41.5730000","1","2017/9/28 18:10:41.5700000","9999/12/31 23:59:59.9970000"
"321","DA-1","DA-1","IIN023118","113398","1","0","","2018/9/28 18:10:41.5970000","1","2017/9/28 18:10:41.5900000","9999/12/31 23:59:59.9970000"
"322","DF-1","DF-1","IIN023084","113255","1","0","","2018/9/28 18:10:41.6230000","1","2017/9/28 18:10:41.6230000","9999/12/31 23:59:59.9970000"
"323","DG-1","DG-1","IIN036454","113399","1","0","","2018/9/28 18:10:41.6330000","1","2017/9/28 18:10:41.6300000","9999/12/31 23:59:59.9970000"
"324","EF-1","EF-1","IIN037040","114051","1","0","","2018/9/28 18:10:41.6400000","1","2017/9/28 18:10:41.6370000","9999/12/31 23:59:59.9970000"
"325","HSSW-1","HSSW-1","IIN023106","114197","1","0","","2018/9/28 18:10:41.6530000","1","2017/9/28 18:10:41.6530000","9999/12/31 23:59:59.9970000"
"326","HTAI-4","HTAI-4","null","114025","1","0","","2018/9/28 18:10:41.6630000","1","2017/9/28 18:10:41.6600000","9999/12/31 23:59:59.9970000"
"327","HTAI-6","HTAI-6","null","114034","1","0","","2018/9/28 18:10:41.6670000","1","2017/9/28 18:10:41.6670000","9999/12/31 23:59:59.9970000"
"328","HTAI-8","HTAI-8","IIN023108","114035","1","0","","2018/9/28 18:10:41.6770000","1","2017/9/28 18:10:41.6730000","9999/12/31 23:59:59.9970000"
"329","ICA-7","ICA-7","IIN023112","114106","1","0","","2018/9/28 18:10:41.6830000","1","2017/9/28 18:10:41.6830000","9999/12/31 23:59:59.9970000"
"330","ICA-8","ICA-8","IIN023113","114108","1","0","","2018/9/28 18:10:41.6900000","1","2017/9/28 18:10:41.6900000","9999/12/31 23:59:59.9970000"
"331","ICA-8C","ICA-8C","IIN023114","114110","1","0","","2018/9/28 18:10:41.6970000","1","2017/9/28 18:10:41.6970000","9999/12/31 23:59:59.9970000"
"332","IPG-4","IPG-4","IIN023117","113216","1","0","","2018/9/28 18:10:41.7030000","1","2017/9/28 18:10:41.7030000","9999/12/31 23:59:59.9970000"
"333","ISA-1","ISA-1","null","114090","1","0","","2018/9/28 18:10:41.7130000","1","2017/9/28 18:10:41.7100000","9999/12/31 23:59:59.9970000"
"334","LCF-6","LCF-6","IIN023088","113249","1","0","","2018/9/28 18:10:41.7200000","1","2017/9/28 18:10:41.7200000","9999/12/31 23:59:59.9970000"
"335","LCG-12","LCG-12","null","113242","1","0","","2018/9/28 18:10:41.7270000","1","2017/9/28 18:10:41.7270000","9999/12/31 23:59:59.9970000"
"336","LCG-13","LCG-13","null","113243","1","0","","2018/9/28 18:10:41.7330000","1","2017/9/28 18:10:41.7330000","9999/12/31 23:59:59.9970000"
"337","LCG-8","LCG-8","null","113241","1","0","","2018/9/28 18:10:41.7430000","1","2017/9/28 18:10:41.7430000","9999/12/31 23:59:59.9970000"
"338","LCL-10","LCL-10","null","113252","1","0","","2018/9/28 18:10:41.7500000","1","2017/9/28 18:10:41.7500000","9999/12/31 23:59:59.9970000"
"339","LCL-7","LCL-7","IIN023175","113247","1","0","","2018/9/28 18:10:41.7570000","1","2017/9/28 18:10:41.7570000","9999/12/31 23:59:59.9970000"
"340","MCR-4","MCR-4","IIN023079","113124","1","0","","2018/9/28 18:10:41.7670000","1","2017/9/28 18:10:41.7630000","9999/12/31 23:59:59.9970000"
"341","MS-1","MS-1","IIN023154","114135","1","0","","2018/9/28 18:10:41.7730000","1","2017/9/28 18:10:41.7700000","9999/12/31 23:59:59.9970000"
"342","NaCl (Rock Salt)","NaCl (Rock Salt)","IIN023188","113104","1","0","","2018/9/28 18:10:41.7800000","1","2017/9/28 18:10:41.7800000","9999/12/31 23:59:59.9970000"
"343","Napthalene Flakes","Napthalene Flakes","null","114215","1","0","","2018/9/28 18:10:41.7900000","1","2017/9/28 18:10:41.7900000","9999/12/31 23:59:59.9970000"
"344","OWDA","OWDA","IIN023170","114220","1","0","","2018/9/28 18:10:41.8000000","1","2017/9/28 18:10:41.7970000","9999/12/31 23:59:59.9970000"
"345","S-101","S-101","IIN023182","114070","1","0","","2018/9/28 18:10:41.8070000","1","2017/9/28 18:10:41.8070000","9999/12/31 23:59:59.9970000"
"346","SANJET Sand","SANJET Sand","IIN023205","114375","1","0","","2018/9/28 18:10:41.8130000","1","2017/9/28 18:10:41.8130000","9999/12/31 23:59:59.9970000"
"347","SCC-1L","SCC-1L","IIN023194","114127","1","0","","2018/9/28 18:10:41.8200000","1","2017/9/28 18:10:41.8200000","9999/12/31 23:59:59.9970000"
"348","SCC-2L","SCC-2L","IIN023195","114128","1","0","","2018/9/28 18:10:41.8300000","1","2017/9/28 18:10:41.8270000","9999/12/31 23:59:59.9970000"
"349","SI-14W","SI-14W","IIN023201","114273","1","0","","2018/9/28 18:10:41.8370000","1","2017/9/28 18:10:41.8370000","9999/12/31 23:59:59.9970000"
"350","SR-1","SR-1","IIN023213","114284","1","0","","2018/9/28 18:10:41.8470000","1","2017/9/28 18:10:41.8430000","9999/12/31 23:59:59.9970000"
"351","SSCI","SSCI","IIN023214","114196","1","0","","2018/9/28 18:10:41.8530000","1","2017/9/28 18:10:41.8500000","9999/12/31 23:59:59.9970000"
"352","SSL -2","SSL -2","null","116252","1","0","","2018/9/28 18:10:41.8600000","1","2017/9/28 18:10:41.8600000","9999/12/31 23:59:59.9970000"
"353","StimSol 200","StimSol 200","IIN023216","114234","1","0","","2018/9/28 18:10:41.8700000","1","2017/9/28 18:10:41.8670000","9999/12/31 23:59:59.9970000"
"354","Stim-Wett Max I","Stim-Wett Max I","null","114237","1","0","","2018/9/28 18:10:41.8770000","1","2017/9/28 18:10:41.8770000","9999/12/31 23:59:59.9970000"
"355","Stim-Wett Max II","Stim-Wett Max II","null","114238","1","0","","2018/9/28 18:10:41.8870000","1","2017/9/28 18:10:41.8830000","9999/12/31 23:59:59.9970000"
"356","Stim-Wett Max III","Stim-Wett Max III","null","114239","1","0","","2018/9/28 18:10:41.8930000","1","2017/9/28 18:10:41.8900000","9999/12/31 23:59:59.9970000"
"357","Sugar","Sugar","IIN023217","113266","1","0","","2018/9/28 18:10:41.9000000","1","2017/9/28 18:10:41.9000000","9999/12/31 23:59:59.9970000"
"358","Toluene","Toluene","null","114236","1","0","","2018/9/28 18:10:41.9100000","1","2017/9/28 18:10:41.9070000","9999/12/31 23:59:59.9970000"
"359","WG-1L","WG-1L","IIN023235","113203","1","0","","2018/9/28 18:10:41.9230000","1","2017/9/28 18:10:41.9200000","9999/12/31 23:59:59.9970000"
"360","WG-2BL","WG-2BL","IIN023236","113210","1","0","","2018/9/28 18:10:41.9300000","1","2017/9/28 18:10:41.9300000","9999/12/31 23:59:59.9970000"
"361","WG-3L","WG-3L","IIN023237","113206","1","0","","2018/9/28 18:10:41.9370000","1","2017/9/28 18:10:41.9370000","9999/12/31 23:59:59.9970000"
"362","WG-4P","WG-4P","IIN023234","113207","1","0","","2018/9/28 18:10:41.9470000","1","2017/9/28 18:10:41.9430000","9999/12/31 23:59:59.9970000"
"363","WG-6P","WG-6P","IIN023132","113189","1","0","","2018/9/28 18:10:41.9530000","1","2017/9/28 18:10:41.9500000","9999/12/31 23:59:59.9970000"
"364","WG-6ZL","WG-6ZL","IIN023240","114383","1","0","","2018/9/28 18:10:41.9630000","1","2017/9/28 18:10:41.9600000","9999/12/31 23:59:59.9970000"
"365","WWS-1L","WWS-1L","IIN023183","113185","1","0","","2018/9/28 18:10:41.9700000","1","2017/9/28 18:10:41.9700000","9999/12/31 23:59:59.9970000"
"366","WWS-2L","WWS-2L","IIN023166","113186","1","0","","2018/9/28 18:10:41.9800000","1","2017/9/28 18:10:41.9770000","9999/12/31 23:59:59.9970000"
"367","WWS-3L","WWS-3L","IIN023242","113187","1","0","","2018/9/28 18:10:41.9870000","1","2017/9/28 18:10:41.9830000","9999/12/31 23:59:59.9970000"
"368","WWS-4L","WWS-4L","IIN054774","113188","1","0","","2018/9/28 18:10:42.0100000","1","2017/9/28 18:10:42.0070000","9999/12/31 23:59:59.9970000"
"369","12/20 Round Sand","12/20 Round Sand","null","113297","1","0","","2018/9/28 18:10:41.3330000","1","2017/9/28 18:10:41.3330000","9999/12/31 23:59:59.9970000"
"370","AI-4","AI-4","IIN023005","114021","1","0","","2018/9/28 18:10:41.3430000","1","2017/9/28 18:10:41.3430000","9999/12/31 23:59:59.9970000"
"371","AI-7","AI-7","IIN023007","114023","1","0","","2018/9/28 18:10:41.3570000","1","2017/9/28 18:10:41.3570000","9999/12/31 23:59:59.9970000"
"372","SURFACEmix PRO ED","SURFACEmix PRO ED","","113437","1","0","","2018/9/28 18:10:42.0170000","1","2017/9/28 18:10:42.0130000","9999/12/31 23:59:59.9970000"
"373","SURFACEmix PRO ED + Additives","SURFACEmix PRO ED + Additives","","113438","1","0","","2018/9/28 18:10:42.0230000","1","2017/9/28 18:10:42.0230000","9999/12/31 23:59:59.9970000"
"374","SURFACEmix PRO RD","SURFACEmix PRO RD","","113439","1","0","","2018/9/28 18:10:42.0330000","1","2017/9/28 18:10:42.0300000","9999/12/31 23:59:59.9970000"
"375","SURFACEmix PRO RD + Additives","SURFACEmix PRO RD + Additives","","113440","1","0","","2018/9/28 18:10:42.0400000","1","2017/9/28 18:10:42.0400000","9999/12/31 23:59:59.9970000"
"376","SURFACEmix PRO GP","SURFACEmix PRO GP","","113441","1","0","","2018/9/28 18:10:42.0470000","1","2017/9/28 18:10:42.0470000","9999/12/31 23:59:59.9970000"
"377","SURFACEmix PRO GP + Additives","SURFACEmix PRO GP + Additives","","113442","1","0","","2018/9/28 18:10:42.0530000","1","2017/9/28 18:10:42.0530000","9999/12/31 23:59:59.9970000"
"378","SURFACEmix PRO FJ","SURFACEmix PRO FJ","","113443","1","0","","2018/9/28 18:10:42.0630000","1","2017/9/28 18:10:42.0600000","9999/12/31 23:59:59.9970000"
"379","SURFACEmix PRO FJ + Additives","SURFACEmix PRO FJ + Additives","","113444","1","0","","2018/9/28 18:10:42.0700000","1","2017/9/28 18:10:42.0670000","9999/12/31 23:59:59.9970000"
"380","SURFACEmix LW PRO ED","SURFACEmix LW PRO ED","","113445","1","0","","2018/9/28 18:10:42.0770000","1","2017/9/28 18:10:42.0730000","9999/12/31 23:59:59.9970000"
"381","SURFACEmix LW PRO ED + Additives","SURFACEmix LW PRO ED + Additives","","113446","1","0","","2018/9/28 18:10:42.0830000","1","2017/9/28 18:10:42.0830000","9999/12/31 23:59:59.9970000"
"382","SURFACEmix LW PRO GP","SURFACEmix LW PRO GP","","113447","1","0","","2018/9/28 18:10:42.0970000","1","2017/9/28 18:10:42.0930000","9999/12/31 23:59:59.9970000"
"383","SURFACEmix LW PRO GP + Additives","SURFACEmix LW PRO GP + Additives","","113448","1","0","","2018/9/28 18:10:42.1230000","1","2017/9/28 18:10:42.1200000","9999/12/31 23:59:59.9970000"
"384","SURFACEmix LW PRO RD","SURFACEmix LW PRO RD","","113451","1","0","","2018/9/28 18:10:42.1300000","1","2017/9/28 18:10:42.1300000","9999/12/31 23:59:59.9970000"
"385","SURFACEmix LW PRO RD + Additives","SURFACEmix LW PRO RD + Additives","","113452","1","0","","2018/9/28 18:10:42.1400000","1","2017/9/28 18:10:42.1370000","9999/12/31 23:59:59.9970000"
"386","Fresh Water + Additives","Fresh Water + Additives","","","1","0","","2018/9/28 18:10:42.1470000","1","2017/9/28 18:10:42.1470000","9999/12/31 23:59:59.9970000"
"387","Base Oil + Additives","Base Oil + Additives","","","1","0","","2018/9/28 18:10:42.1570000","1","2017/9/28 18:10:42.1570000","9999/12/31 23:59:59.9970000"
"388","WELLBLOCK 'T' + Additives","WELLBLOCK 'T' + Additives","","","1","0","","2018/9/28 18:10:42.1700000","1","2017/9/28 18:10:42.1670000","9999/12/31 23:59:59.9970000"
"389","BORAjel + Additives","BORAjel + Additives","","","1","0","","2018/9/28 18:10:42.1800000","1","2017/9/28 18:10:42.1770000","9999/12/31 23:59:59.9970000"
"390","One Part Spacer + Additives","One Part Spacer + Additives","","","1","0","","2018/9/28 18:10:42.1930000","1","2017/9/28 18:10:42.1870000","9999/12/31 23:59:59.9970000"
"391","RP-20 + Additives","RP-20 + Additives","","","1","0","","2018/9/28 18:10:42.2330000","1","2017/9/28 18:10:42.2200000","9999/12/31 23:59:59.9970000"
"392","Wellseal + Additives","Wellseal + Additives","","","1","0","","2018/9/28 18:10:42.2870000","1","2017/9/28 18:10:42.2730000","9999/12/31 23:59:59.9970000"
"393","Wellseal G + Additives","Wellseal G + Additives","","","1","0","","2018/9/28 18:10:42.3170000","1","2017/9/28 18:10:42.3170000","9999/12/31 23:59:59.9970000"
"394","Indicator Dye + Additives","Indicator Dye + Additives","","","1","0","","2018/9/28 18:10:42.3270000","1","2017/9/28 18:10:42.3230000","9999/12/31 23:59:59.9970000"
"395","Mud Flush + Additives","Mud Flush + Additives","","","1","0","","2018/9/28 18:10:42.3330000","1","2017/9/28 18:10:42.3330000","9999/12/31 23:59:59.9970000"
"396","Invert Spacer + Additives","Invert Spacer + Additives","","","1","0","","2018/9/28 18:10:42.3430000","1","2017/9/28 18:10:42.3400000","9999/12/31 23:59:59.9970000"
"397","Water Wet Max + Additives","Water Wet Max + Additives","","","1","0","","2018/9/28 18:10:42.3530000","1","2017/9/28 18:10:42.3500000","9999/12/31 23:59:59.9970000"
"398","Visweep + Additives","Visweep + Additives","","","1","0","","2018/9/28 18:10:42.3600000","1","2017/9/28 18:10:42.3570000","9999/12/31 23:59:59.9970000"
"399","Sanjel Blended Acid Systems (S-BAS)","Sanjel Blended Acid Systems (S-BAS)","","114232","1","0","","2018/9/28 18:10:42.3670000","1","2017/9/28 18:10:42.3670000","9999/12/31 23:59:59.9970000"
"400","Sanjel Blended Solvent (Bsolv)","Sanjel Blended Solvent (Bsolv)","","114233","1","0","","2018/9/28 18:10:42.3730000","1","2017/9/28 18:10:42.3730000","9999/12/31 23:59:59.9970000"
"401","HCL 15%","HCL Blend - 15%","","114017","1","0","","2018/9/28 18:10:42.3830000","1","2017/9/28 18:10:42.3830000","9999/12/31 23:59:59.9970000"
"402","SURFACEmix LW PRO LLD","SURFACEmix LW PRO LLD","","113453","1","0","","2018/9/28 18:10:42.3930000","1","2017/9/28 18:10:42.3930000","9999/12/31 23:59:59.9970000"
"403","SURFACEmix LW PRO LLD + Additives","SURFACEmix LW PRO LLD + Additives","","113454","1","0","","2018/9/28 18:10:42.4000000","1","2017/9/28 18:10:42.4000000","9999/12/31 23:59:59.9970000"
"404","Scavenger","Scavenger","","","1","0","","2018/9/28 18:10:42.4100000","1","2017/9/28 18:10:42.4100000","9999/12/31 23:59:59.9970000"
"405","SUPERLITEmix 1160 C","SUPERLITEmix 1160 C","","","1","0","","2018/9/28 18:10:42.4200000","1","2017/9/28 18:10:42.4170000","9999/12/31 23:59:59.9970000"
"406","SUPERLITEmix 1160 C + Additives","SUPERLITEmix 1160 C + Additives","","116452","1","0","","2018/9/28 18:10:42.4270000","1","2017/9/28 18:10:42.4270000","9999/12/31 23:59:59.9970000"
"407","CDM-4X","CDM-4X","","","1","0","","2018/9/28 18:10:42.4370000","1","2017/9/28 18:10:42.4330000","9999/12/31 23:59:59.9970000"
"408","PRODUCTIONmix HZ","PRODUCTIONmix HZ","","116433","1","0","","2018/9/28 18:10:42.4470000","1","2017/9/28 18:10:42.4430000","9999/12/31 23:59:59.9970000"
"409","PRODUCTIONmix HZ + Additives","PRODUCTIONmix HZ + Additives","","116434","1","0","","2018/9/28 18:10:42.4530000","1","2017/9/28 18:10:42.4530000","9999/12/31 23:59:59.9970000"
"410","Ciment Fondue EC","Ciment Fondue EC","","116435","1","0","","2018/9/28 18:10:42.4630000","1","2017/9/28 18:10:42.4600000","9999/12/31 23:59:59.9970000"
"411","Ciment Fondue EC + Additives","Ciment Fondue EC + Additives","","116436","1","0","","2018/9/28 18:10:42.4700000","1","2017/9/28 18:10:42.4670000","9999/12/31 23:59:59.9970000"
"412","GCA-2","GCA-2 Gas Migration Control Additive","","113221","1","0","","2018/9/28 18:10:42.4770000","1","2017/9/28 18:10:42.4770000","9999/12/31 23:59:59.9970000"
"413","LDP-C-0418","LDP-C-0418 On the Fly Spacer","","113182","1","0","","2018/9/28 18:10:42.4870000","1","2017/9/28 18:10:42.4870000","9999/12/31 23:59:59.9970000"
"414","LDP-C-0518","LDP-C-0518 Gas Migration Control Additive","","113223","1","0","","2018/9/28 18:10:42.5000000","1","2017/9/28 18:10:42.4970000","9999/12/31 23:59:59.9970000"
"415","Silica Density Control Additive","Silica Density Control Additive","","113233","1","0","","2018/9/28 18:10:42.5100000","1","2017/9/28 18:10:42.5070000","9999/12/31 23:59:59.9970000"
"416","ACW-4","ACW-4 Completion Fluid Corrosion Inhibitor","","114194","1","0","","2018/9/28 18:10:42.5170000","1","2017/9/28 18:10:42.5170000","9999/12/31 23:59:59.9970000"
"417","LDP-C-0718","LDP-C-0718 - Cement Accelerator","","113308","1","0","","2018/9/28 18:10:42.5270000","1","2017/9/28 18:10:42.5270000","9999/12/31 23:59:59.9970000"
"418","LDP-C-0618","LDP-C-0618 - Lightweight Cement","","116453","1","0","","2018/9/28 18:10:42.5370000","1","2017/9/28 18:10:42.5370000","9999/12/31 23:59:59.9970000"
"419","LDP-C-0618 + Additives","LDP-C-0618 - Lightweight Cement + Adds","","116454","1","0","","2018/9/28 18:10:42.5470000","1","2017/9/28 18:10:42.5430000","9999/12/31 23:59:59.9970000"
"420","LDP-C-0418 + Additives","LDP-C-0418 + Additives","","","1","0","","2018/9/28 18:10:37.6270000","1","2017/9/28 18:10:37.6200000","9999/12/31 23:59:59.9970000"
