131,195,4,29747,awang,2022-04-06 12:27:34.7470000,2,2022-04-06 12:27:34.7470000,9999-12-31 23:59:59.0000000,0,0,1772,1772 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
197,196,4,29747,awang,2022-04-06 12:27:35.0270000,2,2022-04-06 12:27:35.0270000,9999-12-31 23:59:59.0000000,0,0,1786,1786 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,65,Lac La Biche,3,1,30
237,197,4,29747,awang,2022-04-06 12:27:35.3000000,2,2022-04-06 12:27:35.3000000,9999-12-31 23:59:59.0000000,0,0,1797,1797 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
238,198,4,29747,awang,2022-04-06 12:27:35.5670000,2,2022-04-06 12:27:35.5670000,9999-12-31 23:59:59.0000000,0,0,1814,1814 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
155,199,4,29747,awang,2022-04-06 12:27:35.8370000,2,2022-04-06 12:27:35.8370000,9999-12-31 23:59:59.0000000,0,0,1815,1815 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
239,200,4,29747,awang,2022-04-06 12:27:36.0970000,2,2022-04-06 12:27:36.0970000,9999-12-31 23:59:59.0000000,0,0,1816,1816 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
271,201,4,29747,awang,2022-04-06 12:27:36.3730000,2,2022-04-06 12:27:36.3730000,9999-12-31 23:59:59.0000000,0,0,1817,1817 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
240,202,4,29747,awang,2022-04-06 12:27:36.6400000,2,2022-04-06 12:27:36.6400000,9999-12-31 23:59:59.0000000,0,0,1818,1818 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
132,203,4,29747,awang,2022-04-06 12:27:36.9200000,2,2022-04-06 12:27:36.9200000,9999-12-31 23:59:59.0000000,0,0,1819,1819 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
241,204,4,29747,awang,2022-04-06 12:27:37.2000000,2,2022-04-06 12:27:37.2000000,9999-12-31 23:59:59.0000000,0,0,1820,1820 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,70,Swift Current,7,1,30
133,205,4,29747,awang,2022-04-06 12:27:37.4630000,2,2022-04-06 12:27:37.4630000,9999-12-31 23:59:59.0000000,0,0,1821,1821 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
156,206,4,29747,awang,2022-04-06 12:27:37.7370000,2,2022-04-06 12:27:37.7370000,9999-12-31 23:59:59.0000000,0,0,1822,1822 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
284,207,4,29747,awang,2022-04-06 12:27:38.0130000,2,2022-04-06 12:27:38.0130000,9999-12-31 23:59:59.0000000,0,0,1824,1824 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,88,Kindersley,12,1,30
242,208,4,29747,awang,2022-04-06 12:27:38.2730000,2,2022-04-06 12:27:38.2730000,9999-12-31 23:59:59.0000000,0,0,1825,1825 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
157,209,4,29747,awang,2022-04-06 12:27:38.5300000,2,2022-04-06 12:27:38.5300000,9999-12-31 23:59:59.0000000,0,0,1827,1827 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
243,210,4,29747,awang,2022-04-06 12:27:38.8030000,2,2022-04-06 12:27:38.8030000,9999-12-31 23:59:59.0000000,0,0,1830,1830 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
158,211,4,29747,awang,2022-04-06 12:27:39.0970000,2,2022-04-06 12:27:39.0970000,9999-12-31 23:59:59.0000000,0,0,1831,1831 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
134,212,4,29747,awang,2022-04-06 12:27:39.3670000,2,2022-04-06 12:27:39.3670000,9999-12-31 23:59:59.0000000,0,0,1862,1862 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
135,213,4,29747,awang,2022-04-06 12:27:39.6400000,2,2022-04-06 12:27:39.6400000,9999-12-31 23:59:59.0000000,0,0,1863,1863 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
244,214,4,29747,awang,2022-04-06 12:27:39.9130000,2,2022-04-06 12:27:39.9130000,9999-12-31 23:59:59.0000000,0,0,1864,1864 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
257,215,4,29747,awang,2022-04-06 12:27:40.1870000,2,2022-04-06 12:27:40.1870000,9999-12-31 23:59:59.0000000,0,0,1865,1865 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
136,216,4,29747,awang,2022-04-06 12:27:40.4600000,2,2022-04-06 12:27:40.4600000,9999-12-31 23:59:59.0000000,0,0,1866,1866 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
137,217,4,29747,awang,2022-04-06 12:27:40.7200000,2,2022-04-06 12:27:40.7200000,9999-12-31 23:59:59.0000000,0,0,1867,1867 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
245,218,4,29747,awang,2022-04-06 12:27:40.9900000,2,2022-04-06 12:27:40.9900000,9999-12-31 23:59:59.0000000,0,0,1868,1868 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
246,219,4,29747,awang,2022-04-06 12:27:41.2530000,2,2022-04-06 12:27:41.2530000,9999-12-31 23:59:59.0000000,0,0,1869,1869 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,70,Swift Current,7,1,30
258,220,4,29747,awang,2022-04-06 12:27:41.5200000,2,2022-04-06 12:27:41.5200000,9999-12-31 23:59:59.0000000,0,0,1890,1890 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
247,221,4,29747,awang,2022-04-06 12:27:41.8000000,2,2022-04-06 12:27:41.8000000,9999-12-31 23:59:59.0000000,0,0,1891,1891 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
159,222,4,29747,awang,2022-04-06 12:27:42.0800000,2,2022-04-06 12:27:42.0800000,9999-12-31 23:59:59.0000000,0,0,1892,1892 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
198,223,4,29747,awang,2022-04-06 12:27:42.3600000,2,2022-04-06 12:27:42.3600000,9999-12-31 23:59:59.0000000,0,0,1893,1893 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,61,Lloydminster,1,1,30
199,224,4,29747,awang,2022-04-06 12:27:42.6270000,2,2022-04-06 12:27:42.6270000,9999-12-31 23:59:59.0000000,0,0,1895,1895 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,65,Lac La Biche,3,1,30
272,225,4,29747,awang,2022-04-06 12:27:42.9000000,2,2022-04-06 12:27:42.9000000,9999-12-31 23:59:59.0000000,0,0,1900,1900 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
248,226,4,29747,awang,2022-04-06 12:27:43.1700000,2,2022-04-06 12:27:43.1700000,9999-12-31 23:59:59.0000000,0,0,1901,1901 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
249,227,4,29747,awang,2022-04-06 12:27:43.4470000,2,2022-04-06 12:27:43.4470000,9999-12-31 23:59:59.0000000,0,0,1902,1902 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
250,228,4,29747,awang,2022-04-06 12:27:43.7170000,2,2022-04-06 12:27:43.7170000,9999-12-31 23:59:59.0000000,0,0,1903,1903 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
251,229,4,29747,awang,2022-04-06 12:27:44.0230000,2,2022-04-06 12:27:44.0230000,9999-12-31 23:59:59.0000000,0,0,1904,1904 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
160,230,4,29747,awang,2022-04-06 12:27:44.2870000,2,2022-04-06 12:27:44.2870000,9999-12-31 23:59:59.0000000,0,0,1905,1905 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
138,231,4,29747,awang,2022-04-06 12:27:44.5630000,2,2022-04-06 12:27:44.5630000,9999-12-31 23:59:59.0000000,0,0,1906,1906 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,88,Kindersley,12,1,30
273,232,4,29747,awang,2022-04-06 12:27:44.8430000,2,2022-04-06 12:27:44.8430000,9999-12-31 23:59:59.0000000,0,0,1907,1907 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
259,233,4,29747,awang,2022-04-06 12:27:45.1070000,2,2022-04-06 12:27:45.1070000,9999-12-31 23:59:59.0000000,0,0,1908,1908 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
260,234,4,29747,awang,2022-04-06 12:27:45.3830000,2,2022-04-06 12:27:45.3830000,9999-12-31 23:59:59.0000000,0,0,1909,1909 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
261,235,4,29747,awang,2022-04-06 12:27:45.6530000,2,2022-04-06 12:27:45.6530000,9999-12-31 23:59:59.0000000,0,0,1910,1910 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
274,236,4,29747,awang,2022-04-06 12:27:45.9330000,2,2022-04-06 12:27:45.9330000,9999-12-31 23:59:59.0000000,0,0,1911,1911 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
200,237,4,29747,awang,2022-04-06 12:27:46.2600000,2,2022-04-06 12:27:46.2600000,9999-12-31 23:59:59.0000000,0,0,1912,1912 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
201,238,4,29747,awang,2022-04-06 12:27:46.5330000,2,2022-04-06 12:27:46.5330000,9999-12-31 23:59:59.0000000,0,0,1913,1913 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,65,Lac La Biche,3,1,30
202,239,4,29747,awang,2022-04-06 12:27:46.8070000,2,2022-04-06 12:27:46.8070000,9999-12-31 23:59:59.0000000,0,0,1914,1914 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,61,Lloydminster,1,1,30
262,240,4,29747,awang,2022-04-06 12:27:47.0800000,2,2022-04-06 12:27:47.0800000,9999-12-31 23:59:59.0000000,0,0,1915,1915 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
161,241,4,29747,awang,2022-04-06 12:27:47.3630000,2,2022-04-06 12:27:47.3630000,9999-12-31 23:59:59.0000000,0,0,1916,1916 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
203,242,4,29747,awang,2022-04-06 12:27:47.6230000,2,2022-04-06 12:27:47.6230000,9999-12-31 23:59:59.0000000,0,0,1917,1917 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
204,243,4,29747,awang,2022-04-06 12:27:47.8930000,2,2022-04-06 12:27:47.8930000,9999-12-31 23:59:59.0000000,0,0,1918,1918 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,61,Lloydminster,1,1,30
205,244,4,29747,awang,2022-04-06 12:27:48.1630000,2,2022-04-06 12:27:48.1630000,9999-12-31 23:59:59.0000000,0,0,1919,1919 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
275,245,4,29747,awang,2022-04-06 12:27:48.4200000,2,2022-04-06 12:27:48.4200000,9999-12-31 23:59:59.0000000,0,0,1920,1920 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
285,246,4,29747,awang,2022-04-06 12:27:48.6730000,2,2022-04-06 12:27:48.6730000,9999-12-31 23:59:59.0000000,0,0,1921,1921 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
206,247,4,29747,awang,2022-04-06 12:27:48.9370000,2,2022-04-06 12:27:48.9370000,9999-12-31 23:59:59.0000000,0,0,1922,1922 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
207,248,4,29747,awang,2022-04-06 12:27:49.2000000,2,2022-04-06 12:27:49.2000000,9999-12-31 23:59:59.0000000,0,0,1923,1923 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
139,249,4,29747,awang,2022-04-06 12:27:49.4630000,2,2022-04-06 12:27:49.4630000,9999-12-31 23:59:59.0000000,0,0,1924,1924 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
162,250,4,29747,awang,2022-04-06 12:27:49.7230000,2,2022-04-06 12:27:49.7230000,9999-12-31 23:59:59.0000000,0,0,1925,1925 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
163,251,4,29747,awang,2022-04-06 12:27:49.9930000,2,2022-04-06 12:27:49.9930000,9999-12-31 23:59:59.0000000,0,0,1926,1926 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
164,252,4,29747,awang,2022-04-06 12:27:50.2570000,2,2022-04-06 12:27:50.2570000,9999-12-31 23:59:59.0000000,0,0,1927,1927 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
140,253,4,29747,awang,2022-04-06 12:27:50.5100000,2,2022-04-06 12:27:50.5100000,9999-12-31 23:59:59.0000000,0,0,1928,1928 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
141,254,4,29747,awang,2022-04-06 12:27:50.7670000,2,2022-04-06 12:27:50.7670000,9999-12-31 23:59:59.0000000,0,0,1929,1929 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
142,255,4,29747,awang,2022-04-06 12:27:51.0200000,2,2022-04-06 12:27:51.0200000,9999-12-31 23:59:59.0000000,0,0,1937,1937 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
165,256,4,29747,awang,2022-04-06 12:27:51.2770000,2,2022-04-06 12:27:51.2770000,9999-12-31 23:59:59.0000000,0,0,1938,1938 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
217,257,4,29747,awang,2022-04-06 12:27:51.5430000,2,2022-04-06 12:27:51.5430000,9999-12-31 23:59:59.0000000,0,0,1947,1947 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
208,258,4,29747,awang,2022-04-06 12:27:51.8030000,2,2022-04-06 12:27:51.8030000,9999-12-31 23:59:59.0000000,0,0,1948,1948 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,65,Lac La Biche,3,1,30
166,259,4,29747,awang,2022-04-06 12:27:52.0670000,2,2022-04-06 12:27:52.0670000,9999-12-31 23:59:59.0000000,0,0,1949,1949 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
167,260,4,29747,awang,2022-04-06 12:27:52.3370000,2,2022-04-06 12:27:52.3370000,9999-12-31 23:59:59.0000000,0,0,1950,1950 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
276,261,4,29747,awang,2022-04-06 12:27:52.5930000,2,2022-04-06 12:27:52.5930000,9999-12-31 23:59:59.0000000,0,0,1951,1951 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,72,Estevan,9,1,30
168,262,4,29747,awang,2022-04-06 12:27:52.8570000,2,2022-04-06 12:27:52.8570000,9999-12-31 23:59:59.0000000,0,0,1952,1952 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
169,263,4,29747,awang,2022-04-06 12:27:53.1270000,2,2022-04-06 12:27:53.1270000,9999-12-31 23:59:59.0000000,0,0,1953,1953 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
170,264,4,29747,awang,2022-04-06 12:27:53.3870000,2,2022-04-06 12:27:53.3870000,9999-12-31 23:59:59.0000000,0,0,1954,1954 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
171,265,4,29747,awang,2022-04-06 12:27:53.6500000,2,2022-04-06 12:27:53.6500000,9999-12-31 23:59:59.0000000,0,0,1955,1955 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
172,266,4,29747,awang,2022-04-06 12:27:53.9130000,2,2022-04-06 12:27:53.9130000,9999-12-31 23:59:59.0000000,0,0,1956,1956 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
143,267,4,29747,awang,2022-04-06 12:27:54.1830000,2,2022-04-06 12:27:54.1830000,9999-12-31 23:59:59.0000000,0,0,1957,1957 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
144,268,4,29747,awang,2022-04-06 12:27:54.4400000,2,2022-04-06 12:27:54.4400000,9999-12-31 23:59:59.0000000,0,0,1958,1958 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,61,Lloydminster,1,1,30
173,269,4,29747,awang,2022-04-06 12:27:54.7000000,2,2022-04-06 12:27:54.7000000,9999-12-31 23:59:59.0000000,0,0,1959,1959 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,66,Fort St. John,4,1,30
209,270,4,29747,awang,2022-04-06 12:27:54.9600000,2,2022-04-06 12:27:54.9600000,9999-12-31 23:59:59.0000000,0,0,1960,1960 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,61,Lloydminster,1,1,30
174,271,4,29747,awang,2022-04-06 12:27:55.2230000,2,2022-04-06 12:27:55.2230000,9999-12-31 23:59:59.0000000,0,0,1961,1961 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
210,272,4,29747,awang,2022-04-06 12:27:55.4900000,2,2022-04-06 12:27:55.4900000,9999-12-31 23:59:59.0000000,0,0,1962,1962 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,85,Red Deer,11,1,30
175,273,4,29747,awang,2022-04-06 12:27:55.7570000,2,2022-04-06 12:27:55.7570000,9999-12-31 23:59:59.0000000,0,0,1963,1963 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
176,274,4,29747,awang,2022-04-06 12:27:56.0370000,2,2022-04-06 12:27:56.0370000,9999-12-31 23:59:59.0000000,0,0,1964,1964 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,67,Edmonton,5,1,30
177,275,4,29747,awang,2022-04-06 12:27:56.3100000,2,2022-04-06 12:27:56.3100000,9999-12-31 23:59:59.0000000,0,0,1965,1965 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
211,276,4,29747,awang,2022-04-06 12:27:56.5670000,2,2022-04-06 12:27:56.5670000,9999-12-31 23:59:59.0000000,0,0,1966,1966 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,65,Lac La Biche,3,1,30
178,277,4,29747,awang,2022-04-06 12:27:56.8300000,2,2022-04-06 12:27:56.8300000,9999-12-31 23:59:59.0000000,0,0,1967,1967 Bin - P -Tank,4,NULL,Bin - P -Tank,BIN_PTANK,7,71,Grande Prairie,8,1,30
